# IOReport telemetry  interval=250ms  csv=/Users/vanreece/dev/metal_ml_lab/experiments/016-matmul-discrimination/raw/20260429T213959.csv  states_csv=/Users/vanreece/dev/metal_ml_lab/experiments/016-matmul-discrimination/raw/20260429T213959-states.csv
# Ctrl-C to stop
# time        gpu mW    cpu mW    ane mW   dram mW   amcc mW    dcs mW    afr mW   disp mW    isp mW    ave mW  gpu_sram mW
  21:45:18  14905 mW   1606 mW      0 mW    764 mW   1378 mW   1208 mW    975 mW    295 mW     11 mW      9 mW      0 mW
  21:45:19  45586 mW   2009 mW      0 mW   1340 mW   2318 mW   2427 mW   4559 mW    421 mW      9 mW     12 mW      0 mW
  21:45:19  36609 mW   1935 mW      0 mW   1111 mW   1979 mW   2091 mW   3915 mW    262 mW      9 mW      9 mW      0 mW
  21:45:20  37309 mW   2161 mW      0 mW   1309 mW   2186 mW   2308 mW   4206 mW    417 mW     11 mW      9 mW      0 mW
  21:45:20  35354 mW   1892 mW      0 mW   1182 mW   2067 mW   2214 mW   4143 mW    263 mW      9 mW     12 mW      0 mW
  21:45:21  32781 mW   2070 mW      0 mW   1224 mW   2046 mW   2162 mW   3901 mW    389 mW      9 mW      9 mW      0 mW
  21:45:21  34616 mW   1970 mW      0 mW   1138 mW   2037 mW   2134 mW   4057 mW    273 mW     11 mW      9 mW      0 mW
  21:45:21  34191 mW   2041 mW      0 mW   1272 mW   2131 mW   2243 mW   4043 mW    391 mW      9 mW     11 mW      0 mW
  21:45:22  35789 mW   2084 mW      0 mW   1242 mW   2167 mW   2272 mW   4240 mW    356 mW      9 mW      9 mW      0 mW
  21:45:22  34398 mW   3171 mW      0 mW   1214 mW   2087 mW   2185 mW   4051 mW    317 mW     12 mW      9 mW      0 mW
  21:45:23  34333 mW   2391 mW      0 mW   1257 mW   2122 mW   2239 mW   4084 mW    406 mW      9 mW      9 mW      0 mW
  21:45:23  33720 mW   1893 mW      0 mW   1159 mW   2046 mW   2161 mW   4047 mW    257 mW      9 mW     11 mW      0 mW
  21:45:24    685 mW   1837 mW      0 mW    761 mW   1365 mW   1115 mW    374 mW    367 mW      9 mW      9 mW      0 mW
  21:45:24    255 mW   1651 mW      0 mW    561 mW   1110 mW    765 mW     21 mW    212 mW     11 mW      8 mW      0 mW
  21:45:25  36348 mW   1882 mW      0 mW   1181 mW   1986 mW   2039 mW   3691 mW    415 mW      9 mW      9 mW      0 mW
  21:45:25  38674 mW   2174 mW      0 mW   1248 mW   2162 mW   2291 mW   5427 mW    291 mW     12 mW     10 mW      0 mW
  21:45:25  35998 mW   2018 mW      0 mW   1251 mW   2085 mW   2204 mW   5075 mW    377 mW      9 mW      9 mW      0 mW
  21:45:26  35329 mW   1806 mW      0 mW   1169 mW   2016 mW   2116 mW   5034 mW    355 mW      9 mW      9 mW      0 mW
  21:45:26  34994 mW   2410 mW      0 mW   1206 mW   2056 mW   2127 mW   5065 mW    298 mW     11 mW     11 mW      0 mW
  21:45:27  34865 mW   1932 mW      0 mW   1255 mW   2122 mW   2174 mW   5161 mW    410 mW      9 mW      9 mW      0 mW
  21:45:27  34059 mW   1836 mW      0 mW   1131 mW   2033 mW   1995 mW   5099 mW    263 mW      9 mW     11 mW      0 mW
  21:45:28  31438 mW   2043 mW      0 mW   1185 mW   2041 mW   1883 mW   4926 mW    400 mW     11 mW      9 mW      0 mW
  21:45:28  30047 mW   1921 mW      0 mW   1098 mW   2029 mW   1825 mW   4867 mW    258 mW      9 mW      9 mW      0 mW
  21:45:29  28696 mW   1994 mW      0 mW   1180 mW   2109 mW   1853 mW   4679 mW    414 mW      9 mW     11 mW      0 mW
  21:45:29  26772 mW   1851 mW      0 mW   1027 mW   1938 mW   1714 mW   4395 mW    286 mW     11 mW      9 mW      0 mW
  21:45:29  14829 mW   1987 mW      0 mW    944 mW   1643 mW   1456 mW   2710 mW    358 mW      9 mW     11 mW      0 mW
  21:45:30    482 mW   1618 mW      0 mW    623 mW   1180 mW    834 mW     58 mW    318 mW     11 mW      6 mW      0 mW
  21:45:30   8666 mW   1966 mW      0 mW    758 mW   1275 mW   1137 mW    743 mW    319 mW      9 mW      9 mW      0 mW
  21:45:31  37820 mW   2065 mW      0 mW   1228 mW   2029 mW   2259 mW   5504 mW    402 mW     11 mW      9 mW      0 mW
  21:45:31  36893 mW   2080 mW      0 mW   1114 mW   1900 mW   2127 mW   5384 mW    263 mW      9 mW     11 mW      0 mW
  21:45:32  38274 mW   2291 mW      0 mW   1229 mW   2003 mW   2230 mW   5414 mW    410 mW      9 mW      9 mW      0 mW
  21:45:32  33676 mW   2102 mW      0 mW   1041 mW   1810 mW   1918 mW   5217 mW    253 mW     11 mW      9 mW      0 mW
  21:45:33  34109 mW   2403 mW      0 mW   1213 mW   2036 mW   1995 mW   5417 mW    427 mW      9 mW     12 mW      0 mW
  21:45:33  29625 mW   2069 mW      0 mW   1012 mW   1808 mW   1713 mW   4918 mW    263 mW      9 mW      9 mW      0 mW
  21:45:33  28677 mW   2103 mW      0 mW   1096 mW   1882 mW   1760 mW   4649 mW    391 mW     11 mW      9 mW      0 mW
  21:45:34  27716 mW   2298 mW      0 mW   1060 mW   1892 mW   1755 mW   4688 mW    349 mW      9 mW     11 mW      0 mW
  21:45:34  26244 mW   2153 mW      0 mW   1032 mW   1794 mW   1687 mW   4415 mW    324 mW      9 mW      9 mW      0 mW
  21:45:35  24770 mW   2087 mW      0 mW   1039 mW   1819 mW   1659 mW   4082 mW    393 mW     11 mW      9 mW      0 mW
  21:45:35  26440 mW   2209 mW      0 mW   1014 mW   1878 mW   1663 mW   4409 mW    276 mW      9 mW     11 mW      0 mW
  21:45:36   1339 mW   1919 mW      0 mW    744 mW   1306 mW   1162 mW    442 mW    357 mW      9 mW      9 mW      0 mW
  21:45:36    295 mW   1981 mW      0 mW    596 mW   1154 mW    871 mW     31 mW    244 mW     11 mW      9 mW      0 mW
  21:45:37  36512 mW   1962 mW      0 mW   1094 mW   1856 mW   1917 mW   3594 mW    401 mW      9 mW      7 mW      0 mW
  21:45:37  40716 mW   2198 mW      0 mW   1118 mW   1931 mW   2154 mW   5559 mW    265 mW     11 mW     11 mW      0 mW
  21:45:38  33541 mW   1746 mW      0 mW   1133 mW   1831 mW   1914 mW   4867 mW    380 mW      9 mW      9 mW      0 mW
  21:45:38  33401 mW   1891 mW      0 mW   1135 mW   1861 mW   1912 mW   5376 mW    349 mW      9 mW     11 mW      0 mW
  21:45:38  30177 mW   1797 mW      0 mW   1121 mW   1806 mW   1813 mW   4791 mW    340 mW     12 mW      9 mW      0 mW
  21:45:39  27545 mW   1908 mW      0 mW   1097 mW   1833 mW   1765 mW   4340 mW    399 mW      9 mW      9 mW      0 mW
  21:45:39  26713 mW   1756 mW      0 mW    995 mW   1743 mW   1664 mW   4348 mW    286 mW      9 mW      9 mW      0 mW
  21:45:40  25544 mW   2031 mW      0 mW   1072 mW   1824 mW   1702 mW   4090 mW    403 mW     11 mW     11 mW      0 mW
  21:45:40  25376 mW   1846 mW      0 mW    969 mW   1750 mW   1621 mW   4021 mW    261 mW      9 mW      9 mW      0 mW
  21:45:41  23237 mW   2741 mW      0 mW   1145 mW   1924 mW   1783 mW   3365 mW    401 mW      9 mW      9 mW      0 mW
  21:45:41  24014 mW   1771 mW      0 mW    979 mW   1753 mW   1604 mW   3708 mW    284 mW     11 mW      7 mW      0 mW
  21:45:42  13803 mW   1789 mW      0 mW    943 mW   1589 mW   1510 mW   2318 mW    363 mW      9 mW      9 mW      0 mW
  21:45:42    494 mW   1561 mW      0 mW    620 mW   1224 mW    911 mW     59 mW    293 mW     11 mW      8 mW      0 mW
  21:45:42  15446 mW   1653 mW      0 mW    730 mW   1225 mW   1102 mW    928 mW    280 mW      9 mW      7 mW      0 mW
  21:45:43  49430 mW   1948 mW      0 mW   1226 mW   2179 mW   2338 mW   5384 mW    362 mW     12 mW      9 mW      0 mW
  21:45:43  36662 mW   1874 mW      0 mW   1112 mW   1867 mW   2043 mW   4813 mW    278 mW      9 mW      9 mW      0 mW
  21:45:44  31277 mW   2089 mW      0 mW   1103 mW   1750 mW   1839 mW   4372 mW    397 mW      9 mW      9 mW      0 mW
  21:45:44  28218 mW   1896 mW      0 mW    933 mW   1527 mW   1626 mW   4115 mW    234 mW      9 mW      7 mW      0 mW
  21:45:45  27337 mW   1952 mW      0 mW   1061 mW   1708 mW   1733 mW   3895 mW    401 mW     11 mW      9 mW      0 mW
  21:45:45  26234 mW   1912 mW      0 mW    948 mW   1646 mW   1612 mW   3911 mW    273 mW      9 mW      9 mW      0 mW
  21:45:46  24625 mW   1789 mW      0 mW   1018 mW   1683 mW   1661 mW   3414 mW    381 mW      9 mW      9 mW      0 mW
  21:45:46  24787 mW   1858 mW      0 mW    980 mW   1720 mW   1637 mW   3540 mW    333 mW     11 mW      7 mW      0 mW
  21:45:46  24510 mW   1975 mW      0 mW    992 mW   1737 mW   1599 mW   3265 mW    339 mW      9 mW      9 mW      0 mW
  21:45:47  21762 mW   1795 mW      0 mW    957 mW   1625 mW   1548 mW   2875 mW    355 mW      9 mW      9 mW      0 mW
  21:45:47  22438 mW   1772 mW      0 mW    926 mW   1657 mW   1536 mW   3055 mW    283 mW     11 mW      9 mW      0 mW
  21:45:48   1269 mW   1802 mW      0 mW    790 mW   1416 mW   1204 mW    356 mW    369 mW      9 mW      7 mW      0 mW
  21:45:48    213 mW   1613 mW      0 mW    521 mW   1029 mW    702 mW     23 mW    259 mW     11 mW      8 mW      0 mW
  21:45:49  44406 mW   2002 mW      0 mW   1355 mW   2052 mW   2086 mW   4807 mW    399 mW     10 mW      7 mW      0 mW
  21:45:49  39229 mW   1965 mW      0 mW   1357 mW   2104 mW   2285 mW   5971 mW    260 mW     12 mW      9 mW      0 mW
  21:45:50  30847 mW   1984 mW      0 mW   1362 mW   2126 mW   1984 mW   5388 mW    366 mW      9 mW      7 mW      0 mW
  21:45:50  26619 mW   2279 mW      0 mW   1294 mW   2090 mW   1900 mW   5000 mW    286 mW      9 mW      9 mW      0 mW
  21:45:50  25157 mW   1916 mW      0 mW   1264 mW   2107 mW   1792 mW   4685 mW    319 mW     11 mW      9 mW      0 mW
  21:45:51  23608 mW   1836 mW      0 mW   1248 mW   2062 mW   1805 mW   4134 mW    349 mW      9 mW      9 mW      0 mW
  21:45:51  22910 mW   1905 mW      0 mW   1272 mW   2132 mW   1848 mW   4012 mW    264 mW      9 mW      7 mW      0 mW
  21:45:52  21751 mW   2025 mW      0 mW   1352 mW   2176 mW   1905 mW   3337 mW    378 mW     12 mW      9 mW      0 mW
  21:45:52  20413 mW   1868 mW      0 mW   1140 mW   1969 mW   1700 mW   3235 mW    217 mW      9 mW      7 mW      0 mW
  21:45:53  20802 mW   1967 mW      0 mW   1291 mW   2110 mW   1861 mW   3218 mW    375 mW      9 mW      9 mW      0 mW
  21:45:53  20318 mW   1831 mW      0 mW   1138 mW   1994 mW   1699 mW   3211 mW    248 mW      9 mW      9 mW      0 mW
  21:45:53  13373 mW   1860 mW      0 mW   1083 mW   1783 mW   1533 mW   2271 mW    347 mW     11 mW      7 mW      0 mW
  21:45:54    829 mW   1620 mW      0 mW    683 mW   1209 mW    987 mW     96 mW    285 mW      9 mW      9 mW      0 mW
  21:45:54   6869 mW   1671 mW      0 mW    622 mW   1044 mW    786 mW    278 mW    240 mW      9 mW      7 mW      0 mW
  21:45:55  49443 mW   1889 mW      0 mW   1391 mW   2110 mW   2285 mW   7035 mW    380 mW      9 mW      7 mW      0 mW
  21:45:55  32864 mW   1830 mW      0 mW   1232 mW   1915 mW   1973 mW   6392 mW    236 mW     12 mW      9 mW      0 mW
  21:45:56  25097 mW   3298 mW      0 mW   1495 mW   2168 mW   2124 mW   5012 mW    370 mW      9 mW      9 mW      0 mW
  21:45:56  20142 mW   3161 mW      0 mW   1158 mW   1780 mW   1705 mW   3492 mW    221 mW      9 mW      7 mW      0 mW
  21:45:57  21641 mW   1835 mW      0 mW   1225 mW   1939 mW   1768 mW   3659 mW    382 mW     11 mW      9 mW      0 mW
  21:45:57  20816 mW   1788 mW      0 mW   1088 mW   1830 mW   1654 mW   3655 mW    273 mW      9 mW      7 mW      0 mW
  21:45:57  20063 mW   2129 mW      0 mW   1197 mW   1931 mW   1766 mW   3435 mW    341 mW      9 mW      7 mW      0 mW
  21:45:58  17303 mW   2690 mW      0 mW   1211 mW   1854 mW   1610 mW   2936 mW    335 mW      9 mW      7 mW      0 mW
  21:45:58  19028 mW   1981 mW      0 mW   1067 mW   1767 mW   1436 mW   3272 mW    302 mW     11 mW      9 mW      0 mW
  21:45:59  19551 mW   1996 mW      0 mW   1130 mW   1783 mW   1482 mW   3263 mW    362 mW      9 mW      7 mW      0 mW
  21:45:59  19850 mW   1841 mW      0 mW   1021 mW   1667 mW   1432 mW   3470 mW    244 mW     11 mW      7 mW      0 mW
  21:46:00   4385 mW   1853 mW      0 mW    795 mW   1306 mW   1127 mW    999 mW    349 mW      8 mW      6 mW      0 mW
  21:46:00    295 mW   1625 mW      0 mW    550 mW   1100 mW    772 mW     34 mW    211 mW      9 mW      6 mW      0 mW
  21:46:01  33936 mW   1780 mW      0 mW   1066 mW   1762 mW   1728 mW   3573 mW    347 mW      7 mW      9 mW      0 mW
  21:46:01  40647 mW   1870 mW      0 mW   1227 mW   1902 mW   2088 mW   6999 mW    260 mW     12 mW      7 mW      0 mW
  21:46:01  25481 mW   1942 mW      0 mW   1148 mW   1700 mW   1702 mW   4911 mW    361 mW      9 mW      7 mW      0 mW
  21:46:02  22170 mW   1926 mW      0 mW   1084 mW   1689 mW   1621 mW   3772 mW    321 mW      9 mW      7 mW      0 mW
  21:46:02  19518 mW   1848 mW      0 mW    968 mW   1532 mW   1322 mW   3233 mW    273 mW     11 mW      7 mW      0 mW
  21:46:03  18652 mW   2172 mW      0 mW   1147 mW   1749 mW   1584 mW   2970 mW    377 mW      9 mW      7 mW      0 mW
  21:46:03  18515 mW   1923 mW      0 mW    957 mW   1476 mW   1278 mW   3123 mW    214 mW      9 mW      7 mW      0 mW
  21:46:04  18200 mW   2187 mW      0 mW   1089 mW   1647 mW   1466 mW   2925 mW    350 mW      9 mW      7 mW      0 mW
  21:46:04  18866 mW   1761 mW      0 mW    949 mW   1498 mW   1268 mW   3164 mW    232 mW     11 mW      7 mW      0 mW
  21:46:05  18506 mW   1830 mW      0 mW   1063 mW   1610 mW   1362 mW   3037 mW    364 mW      9 mW      7 mW      0 mW
  21:46:05  19413 mW   1982 mW      0 mW    996 mW   1595 mW   1326 mW   3310 mW    295 mW      9 mW      9 mW      0 mW
  21:46:05  13498 mW   1833 mW      0 mW    912 mW   1410 mW   1232 mW   2365 mW    307 mW      6 mW      6 mW      0 mW
  21:46:06    510 mW   1665 mW      0 mW    711 mW   1274 mW   1021 mW     74 mW    343 mW      9 mW      7 mW      0 mW
  21:46:06   2189 mW   1617 mW      0 mW    533 mW    933 mW    692 mW     55 mW    222 mW      6 mW      6 mW      0 mW
  21:46:07  51014 mW   1965 mW      0 mW   1321 mW   2050 mW   2166 mW   6436 mW    401 mW      7 mW      7 mW      0 mW
  21:46:07  28382 mW   1828 mW      0 mW   1045 mW   1531 mW   1652 mW   5418 mW    227 mW      9 mW      7 mW      0 mW
  21:46:08  22296 mW   2024 mW      0 mW   1090 mW   1618 mW   1606 mW   3598 mW    379 mW      9 mW      7 mW      0 mW
  21:46:08  19229 mW   1841 mW      0 mW    930 mW   1459 mW   1319 mW   3174 mW    236 mW      7 mW      7 mW      0 mW
  21:46:09  18736 mW   1922 mW      0 mW    996 mW   1473 mW   1255 mW   2846 mW    349 mW      7 mW      9 mW      0 mW
  21:46:09  17417 mW   1780 mW      0 mW    880 mW   1351 mW   1127 mW   2755 mW    312 mW      7 mW      7 mW      0 mW
  21:46:09  17279 mW   1860 mW      0 mW    954 mW   1455 mW   1174 mW   2543 mW    349 mW      9 mW      7 mW      0 mW
  21:46:10  17343 mW   1770 mW      0 mW    921 mW   1380 mW   1136 mW   2573 mW    333 mW      7 mW      7 mW      0 mW
  21:46:10  16738 mW   1794 mW      0 mW    869 mW   1350 mW   1165 mW   2660 mW    256 mW      6 mW      6 mW      0 mW
  21:46:11  18553 mW   1825 mW      0 mW   1018 mW   1523 mW   1342 mW   2798 mW    379 mW      7 mW      7 mW      0 mW
  21:46:11  19167 mW   1825 mW      0 mW    936 mW   1447 mW   1312 mW   3083 mW    233 mW      7 mW      7 mW      0 mW
  21:46:12   4890 mW   2219 mW      0 mW    763 mW   1246 mW   1032 mW    945 mW    318 mW      6 mW      6 mW      0 mW
  21:46:12    280 mW   1588 mW      0 mW    557 mW   1095 mW    786 mW     32 mW    235 mW      8 mW      8 mW      0 mW
  21:46:13  29175 mW   1801 mW      0 mW   1224 mW   1724 mW   1715 mW   3168 mW    385 mW      7 mW      7 mW      0 mW
  21:46:13  37714 mW   1884 mW      0 mW   1572 mW   1916 mW   2138 mW   6725 mW    247 mW      7 mW      7 mW      0 mW
  21:46:14  22166 mW   1850 mW      0 mW   1435 mW   1792 mW   1762 mW   4219 mW    357 mW      7 mW      7 mW      0 mW
  21:46:14  18474 mW   1864 mW      0 mW   1278 mW   1736 mW   1415 mW   3146 mW    303 mW      7 mW      7 mW      0 mW
  21:46:14  16175 mW   1737 mW      0 mW   1188 mW   1661 mW   1150 mW   2630 mW    292 mW      7 mW      7 mW      0 mW
  21:46:15  15750 mW   1818 mW      0 mW   1240 mW   1720 mW   1224 mW   2528 mW    314 mW      7 mW      7 mW      0 mW
  21:46:15  15740 mW   1768 mW      0 mW   1163 mW   1651 mW   1152 mW   2533 mW    229 mW      7 mW      9 mW      0 mW
  21:46:16  16063 mW   1854 mW      0 mW   1288 mW   1776 mW   1228 mW   2562 mW    337 mW      9 mW      7 mW      0 mW
  21:46:16  15949 mW   1823 mW      0 mW   1141 mW   1638 mW   1184 mW   2542 mW    206 mW      7 mW      7 mW      0 mW
  21:46:17  14852 mW   3325 mW      0 mW   1581 mW   2012 mW   1943 mW   2344 mW    358 mW      7 mW      7 mW      0 mW
  21:46:17  14605 mW   1851 mW      0 mW   1121 mW   1595 mW   1119 mW   2249 mW    211 mW      7 mW      7 mW      0 mW
  21:46:18  12047 mW   1735 mW      0 mW   1117 mW   1574 mW   1124 mW   2098 mW    317 mW      6 mW      6 mW      0 mW
  21:46:18    363 mW   1655 mW      0 mW    643 mW   1185 mW    926 mW     55 mW    317 mW      7 mW      7 mW      0 mW
  21:46:18    841 mW   1599 mW      0 mW    562 mW    962 mW    730 mW     28 mW    286 mW      6 mW      6 mW      0 mW
  21:46:19  49800 mW   1773 mW      0 mW   1483 mW   2009 mW   2175 mW   7035 mW    353 mW      9 mW      9 mW      0 mW
  21:46:19  25778 mW   1835 mW      0 mW   1298 mW   1684 mW   1770 mW   5358 mW    286 mW      7 mW      7 mW      0 mW
  21:46:20  17791 mW   1871 mW      0 mW   1165 mW   1582 mW   1269 mW   3105 mW    339 mW      7 mW      7 mW      0 mW
  21:46:20  14421 mW   1983 mW      0 mW    969 mW   1291 mW   1079 mW   2349 mW    203 mW      7 mW      7 mW      0 mW
  21:46:21  15415 mW   1951 mW      0 mW   1142 mW   1527 mW   1175 mW   2431 mW    364 mW      7 mW      7 mW      0 mW
  21:46:21  14886 mW   1908 mW      0 mW   1046 mW   1393 mW   1093 mW   2374 mW    243 mW      7 mW      7 mW      0 mW
  21:46:21  14420 mW   1819 mW      0 mW   1076 mW   1417 mW   1153 mW   2252 mW    341 mW      7 mW      7 mW      0 mW
  21:46:22  15344 mW   1898 mW      0 mW   1076 mW   1446 mW   1172 mW   2446 mW    290 mW      7 mW      7 mW      0 mW
  21:46:22  15113 mW   1777 mW      0 mW   1075 mW   1449 mW   1146 mW   2508 mW    314 mW      7 mW      7 mW      0 mW
  21:46:23  15175 mW   1871 mW      0 mW   1125 mW   1514 mW   1204 mW   2424 mW    354 mW      7 mW      7 mW      0 mW
  21:46:23  15888 mW   1776 mW      0 mW   1045 mW   1416 mW   1124 mW   2573 mW    269 mW      7 mW      7 mW      0 mW
  21:46:24   6434 mW   1825 mW      0 mW    861 mW   1285 mW   1021 mW   1210 mW    337 mW      7 mW      7 mW      0 mW
  21:46:24    244 mW   1640 mW      0 mW    553 mW   1078 mW    720 mW     31 mW    261 mW      7 mW      7 mW      0 mW
  21:46:25  15268 mW   1628 mW      0 mW    789 mW   1294 mW   1106 mW   1356 mW    334 mW      6 mW      6 mW      0 mW
  21:46:25  40592 mW   1776 mW      0 mW   1351 mW   1785 mW   2062 mW   7291 mW    298 mW      9 mW      9 mW      0 mW
  21:46:25  20843 mW   1886 mW      0 mW   1148 mW   1534 mW   1545 mW   3877 mW    327 mW      7 mW      7 mW      0 mW
  21:46:26  14476 mW   1796 mW      0 mW    984 mW   1350 mW   1132 mW   2308 mW    307 mW      7 mW      7 mW      0 mW
  21:46:26  12704 mW   1747 mW      0 mW    882 mW   1213 mW   1020 mW   1931 mW    217 mW      7 mW      7 mW      0 mW
  21:46:27  12109 mW   1893 mW      0 mW    942 mW   1302 mW   1063 mW   1681 mW    317 mW      7 mW      7 mW      0 mW
  21:46:27  13690 mW   1931 mW      0 mW    915 mW   1258 mW   1016 mW   2085 mW    225 mW      7 mW      7 mW      0 mW
  21:46:28  12487 mW   1842 mW      0 mW    943 mW   1247 mW   1048 mW   1767 mW    331 mW      7 mW      7 mW      0 mW
  21:46:28  14191 mW   1809 mW      0 mW    898 mW   1233 mW    975 mW   2239 mW    220 mW      7 mW      7 mW      0 mW
  21:46:29  14396 mW   1879 mW      0 mW   1004 mW   1315 mW   1103 mW   2069 mW    334 mW      7 mW      7 mW      0 mW
  21:46:29  15563 mW   1784 mW      0 mW    990 mW   1309 mW   1103 mW   2306 mW    300 mW      7 mW      7 mW      0 mW
  21:46:29  15002 mW   1843 mW      0 mW    965 mW   1283 mW   1064 mW   2418 mW    292 mW      7 mW      7 mW      0 mW
  21:46:30   1858 mW   1625 mW      0 mW    728 mW   1210 mW    980 mW    391 mW    309 mW      6 mW      6 mW      0 mW
  21:46:30    307 mW   1661 mW      0 mW    579 mW   1049 mW    766 mW     24 mW    237 mW      9 mW      9 mW      0 mW
  21:46:31  39330 mW   1847 mW      0 mW   1205 mW   1849 mW   1941 mW   4583 mW    381 mW      7 mW      7 mW      0 mW
  21:46:31  28364 mW   1752 mW      0 mW   1055 mW   1465 mW   1658 mW   5847 mW    212 mW      7 mW      7 mW      0 mW
  21:46:32  17616 mW   1949 mW      0 mW   1038 mW   1436 mW   1284 mW   2903 mW    381 mW      7 mW      7 mW      0 mW
