axis,complexity_level,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
write_tid_threadcount,32768,1,74,5736291447000,5736291556166,5736291566625,10459,8375,2500,194667,205542
write_tid_threadcount,32768,1,75,5736291828208,5736291899708,5736291909375,9667,8209,2750,137125,148084
write_tid_threadcount,32768,1,76,5736292166916,5736292274333,5736292284625,10292,8833,2542,193416,204791
write_tid_threadcount,32768,1,77,5736292596583,5736292700833,5736292711166,10333,8375,2542,189083,200000
write_tid_threadcount,32768,1,78,5736293015416,5736293106666,5736293116458,9792,8333,3500,152958,164791
write_tid_threadcount,32768,1,79,5736293341000,5736293412000,5736293421875,9875,8000,2708,145167,155875
write_tid_threadcount,32768,1,80,5736293709791,5736293811583,5736293821708,10125,7708,2833,184500,195041
write_tid_threadcount,32768,1,81,5736294094708,5736294164875,5736294174583,9708,7917,2583,135167,145667
write_tid_threadcount,32768,1,82,5736294401375,5736294504083,5736294514375,10292,7667,2250,184375,194292
write_tid_threadcount,32768,1,83,5736294772000,5736294841791,5736294851458,9667,7417,2792,133208,143417
write_tid_threadcount,32768,1,84,5736295081500,5736295182666,5736295193000,10334,7417,2291,194375,204083
write_tid_threadcount,32768,1,85,5736295464458,5736295532458,5736295542291,9833,7084,2541,128584,138209
write_tid_threadcount,32768,1,86,5736295774333,5736295874708,5736295885125,10417,7292,2333,177459,187084
write_tid_threadcount,32768,1,87,5736296242000,5736296313958,5736296324166,10208,7375,2667,156958,167000
write_tid_threadcount,32768,1,88,5736296602666,5736296675750,5736296685500,9750,8792,2625,134916,146333
write_tid_threadcount,32768,1,89,5736296929916,5736297036958,5736297047208,10250,7500,2291,185417,195208
write_tid_threadcount,32768,1,90,5736297336000,5736297415833,5736297425750,9917,7792,2875,137333,148000
write_tid_threadcount,32768,1,91,5736297641041,5736297712083,5736297721916,9833,7291,2667,146667,156625
write_tid_threadcount,32768,1,92,5736298007625,5736298102125,5736298112291,10166,7375,2375,160250,170000
write_tid_threadcount,32768,1,93,5736298334750,5736298401791,5736298411666,9875,7083,2542,143208,152833
write_tid_threadcount,32768,1,94,5736298691750,5736298782708,5736298792625,9917,7875,2667,155833,166375
write_tid_threadcount,32768,1,95,5736299010125,5736299080625,5736299090708,10083,7417,2500,141125,151042
write_tid_threadcount,32768,1,96,5736299380416,5736299469833,5736299479791,9958,7250,2208,153042,162500
write_tid_threadcount,32768,1,97,5736299700958,5736299772083,5736299781916,9833,7500,2542,148875,158917
write_tid_threadcount,32768,1,98,5736300068666,5736300155166,5736300165083,9917,7583,2958,149334,159875
write_tid_threadcount,32768,1,99,5736300386625,5736300456083,5736300465875,9792,7417,2541,150167,160125
write_tid_threadcount,32768,1,100,5736300748583,5736300836791,5736300846750,9959,7417,2250,158000,167667
write_tid_threadcount,32768,1,101,5736301066291,5736301136833,5736301146708,9875,7416,2542,152500,162458
write_tid_threadcount,32768,1,102,5736301430875,5736301519208,5736301528958,9750,7917,3000,150416,161333
write_tid_threadcount,32768,1,103,5736301749208,5736301819250,5736301829041,9791,7125,2625,145333,155083
write_tid_threadcount,32768,1,104,5736302118875,5736302202541,5736302212583,10042,7208,2209,144500,153917
write_tid_threadcount,32768,1,105,5736302427458,5736302496583,5736302506333,9750,7542,2542,139416,149500
write_tid_threadcount,32768,1,106,5736302786166,5736302879333,5736302889416,10083,8333,3042,157458,168833
write_tid_threadcount,32768,1,107,5736303106416,5736303180708,5736303191000,10292,8250,2750,142083,153083
write_tid_threadcount,32768,1,108,5736303475333,5736303556666,5736303568875,12209,8834,3125,144583,156542
write_tid_threadcount,32768,1,109,5736303786375,5736303857875,5736303867666,9791,8750,2708,138917,150375
write_tid_threadcount,32768,1,110,5736304139083,5736304231083,5736304240916,9833,8292,2667,161083,172042
write_tid_threadcount,32768,1,111,5736304565416,5736304635625,5736304645500,9875,8458,2708,131042,142208
write_tid_threadcount,32768,1,112,5736304880083,5736304982375,5736304992708,10333,8334,3083,178250,189667
write_tid_threadcount,32768,1,113,5736305245833,5736305317500,5736305327166,9666,8709,2750,129125,140584
write_tid_threadcount,32768,1,114,5736305554333,5736305659500,5736305669750,10250,10667,2958,182084,195709
write_tid_threadcount,32768,1,115,5736305921166,5736305993125,5736306002875,9750,8250,2791,129834,140875
write_tid_threadcount,32768,1,116,5736306225125,5736306331000,5736306340916,9916,8333,3167,188500,200000
write_tid_threadcount,32768,1,117,5736306602625,5736306678625,5736306688583,9958,8792,2791,139917,151500
write_tid_threadcount,32768,1,118,5736306927083,5736307030708,5736307041000,10292,8125,2709,185583,196417
write_tid_threadcount,32768,1,119,5736307331291,5736307419625,5736307429583,9958,8417,3250,153292,164959
write_tid_threadcount,32768,1,120,5736307653500,5736307722958,5736307732625,9667,8458,2792,135042,146292
write_tid_threadcount,32768,1,121,5736308012666,5736308107958,5736308117750,9792,8667,3000,157916,169583
write_tid_threadcount,32768,1,122,5736308334791,5736308406708,5736308416291,9583,8250,2916,133584,144750
write_tid_threadcount,32768,1,123,5736308690541,5736308783916,5736308793791,9875,9041,2959,152041,164041
write_tid_threadcount,32768,1,124,5736309009041,5736309079833,5736309089708,9875,8416,2750,134834,146000
write_tid_threadcount,32768,1,125,5736309402458,5736309505125,5736309515291,10166,8709,2250,180500,191459
write_tid_threadcount,32768,1,126,5736309769583,5736309838458,5736309848291,9833,8167,2375,124583,135125
write_tid_threadcount,32768,1,127,5736310053250,5736310157916,5736310168208,10292,8208,2875,179042,190125
write_tid_threadcount,32768,1,128,5736310424041,5736310492791,5736310502458,9667,8208,2875,130167,141250
write_tid_threadcount,32768,1,129,5736310742958,5736310844458,5736310855125,10667,8542,2583,175209,186334
write_tid_threadcount,32768,1,130,5736311083375,5736311152500,5736311162125,9625,8125,2625,149792,160542
write_tid_threadcount,32768,1,131,5736311415500,5736311490041,5736311499708,9667,6792,1917,130541,139250
write_tid_threadcount,32768,1,132,5736311687500,5736311741875,5736311751625,9750,7208,2042,119875,129125
write_tid_threadcount,32768,1,133,5736311987625,5736312064125,5736312073791,9666,8042,2625,131458,142125
write_tid_threadcount,32768,1,134,5736312274458,5736312353666,5736312364000,10334,9667,2708,146500,158875
write_tid_threadcount,32768,1,135,5736312586375,5736312641375,5736312651000,9625,6958,2459,277125,286542
write_tid_threadcount,32768,1,136,5736313053833,5736313107541,5736313117291,9750,6792,2042,120666,129500
write_tid_threadcount,32768,1,137,5736313356958,5736313429750,5736313439666,9916,13084,2083,127833,143000
write_tid_threadcount,32768,1,138,5736313639875,5736313717916,5736313728250,10334,7875,2042,146958,156875
write_tid_threadcount,32768,1,139,5736313955708,5736314010375,5736314020208,9833,7292,2083,113167,122542
write_tid_threadcount,32768,1,140,5736314251166,5736314322000,5736314331750,9750,6375,2166,127167,135708
write_tid_threadcount,32768,1,141,5736314523833,5736314598750,5736314609166,10416,7625,2583,143708,153916
write_tid_threadcount,32768,1,142,5736314850208,5736314924041,5736314934041,10000,7459,2250,138458,148167
write_tid_threadcount,32768,1,143,5736315135125,5736315192000,5736315201708,9708,7833,2000,111542,121375
write_tid_threadcount,32768,1,144,5736315393500,5736315447291,5736315457041,9750,6958,2084,113166,122208
write_tid_threadcount,32768,1,145,5736315678500,5736315753916,5736315764083,10167,6583,2042,141667,150292
write_tid_threadcount,32768,1,146,5736315970250,5736316022250,5736316031916,9666,7584,2083,109667,119334
write_tid_threadcount,32768,1,147,5736316257291,5736316335958,5736316346291,10333,7125,2625,146583,156333
write_tid_threadcount,32768,1,148,5736316570833,5736316627625,5736316637375,9750,7375,2084,114416,123875
write_tid_threadcount,32768,1,149,5736316849708,5736316930083,5736316940250,10167,6500,2000,150166,158666
write_tid_threadcount,32768,1,150,5736317169166,5736317225375,5736317235125,9750,7000,2083,127917,137000
write_tid_threadcount,32768,1,151,5736317470583,5736317535250,5736317545125,9875,6500,2042,129875,138417
write_tid_threadcount,32768,1,152,5736317748958,5736317820416,5736317830750,10334,6709,2000,139125,147834
write_tid_threadcount,32768,1,153,5736318058708,5736318113875,5736318123541,9666,7000,2042,116417,125459
write_tid_threadcount,32768,1,154,5736318347166,5736318417916,5736318427875,9959,7000,2000,127166,136166
write_tid_threadcount,32768,1,155,5736318616208,5736318694833,5736318705166,10333,7542,2792,146000,156334
write_tid_threadcount,32768,1,156,5736318942041,5736319012666,5736319022458,9792,6625,2125,122041,130791
write_tid_threadcount,32768,1,157,5736319207166,5736319261958,5736319271875,9917,7625,2083,125667,135375
write_tid_threadcount,32768,1,158,5736319504833,5736319573291,5736319583166,9875,6583,3042,129125,138750
write_tid_threadcount,32768,1,159,5736319778541,5736319861833,5736319872125,10292,11000,2042,145666,158708
write_tid_threadcount,32768,1,160,5736320085958,5736320142458,5736320152083,9625,6625,2291,109167,118083
write_tid_threadcount,32768,1,161,5736320365208,5736320441583,5736320451625,10042,7209,2083,138917,148209
write_tid_threadcount,32768,1,162,5736320671625,5736320724958,5736320734708,9750,6708,1917,111125,119750
write_tid_threadcount,32768,1,163,5736320937125,5736321176833,5736321186750,9917,6792,3583,303417,313792
write_tid_threadcount,32768,1,164,5736321381500,5736321436875,5736321446500,9625,7083,1959,110166,119208
write_tid_threadcount,32768,1,165,5736321634875,5736321689291,5736321699500,10209,6584,1875,113666,122125
write_tid_threadcount,32768,1,166,5736321885458,5736321962791,5736321973208,10417,7542,2667,144333,154542
write_tid_threadcount,32768,1,167,5736322208125,5736322284125,5736322294416,10291,6083,2709,145333,154125
write_tid_threadcount,32768,1,168,5736322526791,5736322602333,5736322612625,10292,6583,1959,133000,141542
write_tid_threadcount,32768,1,169,5736322803166,5736322857500,5736322867083,9583,7250,2000,108708,117958
write_tid_threadcount,32768,1,170,5736323084666,5736323162166,5736323172458,10292,6083,2000,144708,152791
write_tid_threadcount,32768,1,171,5736323389666,5736323445250,5736323454958,9708,6666,1875,113584,122125
write_tid_threadcount,32768,1,172,5736323659416,5736323732416,5736323742833,10417,6833,1917,140708,149458
write_tid_threadcount,32768,1,173,5736323961916,5736324015500,5736324025375,9875,6958,1959,111500,120417
write_tid_threadcount,32768,1,174,5736324249166,5736324328958,5736324339250,10292,7083,1917,152041,161041
write_tid_threadcount,32768,1,175,5736324561541,5736324617416,5736324627250,9834,7666,1917,113250,122833
write_tid_threadcount,32768,1,176,5736324819333,5736324874625,5736324884333,9708,7417,1958,110542,119917
write_tid_threadcount,32768,1,177,5736325075625,5736325153750,5736325164375,10625,7125,1958,148667,157750
write_tid_threadcount,32768,1,178,5736325395166,5736325452833,5736325462541,9708,7625,2541,115792,125958
write_tid_threadcount,32768,1,179,5736325652791,5736325732208,5736325742541,10333,7458,1958,146084,155500
write_tid_threadcount,32768,1,180,5736325973208,5736326041333,5736326051125,9792,7000,1917,120833,129750
write_tid_threadcount,32768,1,181,5736326231875,5736326286250,5736326295958,9708,7583,1917,110625,120125
write_tid_threadcount,32768,1,182,5736326517083,5736326591416,5736326601750,10334,6375,1959,142041,150375
write_tid_threadcount,32768,1,183,5736326812875,5736326868416,5736326878291,9875,7292,2375,116458,126125
write_tid_threadcount,32768,1,184,5736327079583,5736327153833,5736327164041,10208,6583,1958,152792,161333
write_tid_threadcount,32768,1,185,5736327386958,5736327442166,5736327451916,9750,7167,1875,117833,126875
write_tid_threadcount,32768,1,186,5736327683333,5736327755958,5736327765750,9792,8084,2041,136459,146584
write_tid_threadcount,32768,1,187,5736327965375,5736328046666,5736328057083,10417,7584,1958,151167,160709
write_tid_threadcount,32768,1,188,5736328291708,5736328348750,5736328358750,10000,7625,2000,124875,134500
write_tid_threadcount,32768,1,189,5736328593666,5736328666458,5736328676375,9917,6583,1959,137500,146042
write_tid_threadcount,32768,1,190,5736328894041,5736328972208,5736328982333,10125,6541,2584,148375,157500
write_tid_threadcount,32768,1,191,5736329205291,5736329258625,5736329268458,9833,6958,2042,110291,119291
write_tid_threadcount,32768,1,192,5736329618666,5736329673625,5736329683166,9541,6083,2000,113000,121083
write_tid_threadcount,32768,1,193,5736329872375,5736329948291,5736329958583,10292,7542,1833,144042,153417
write_tid_threadcount,32768,1,194,5736330180083,5736330241958,5736330251750,9792,6833,1917,120208,128958
write_tid_threadcount,32768,1,195,5736330439250,5736330514583,5736330524833,10250,7333,2792,141708,151833
write_tid_threadcount,32768,1,196,5736330756000,5736330826208,5736330835958,9750,7917,1917,127791,137625
write_tid_threadcount,32768,1,197,5736331023916,5736331077416,5736331087000,9584,7291,1834,109791,118916
write_tid_threadcount,32768,1,198,5736331315625,5736331387958,5736331397708,9750,6708,1834,137875,146417
write_tid_threadcount,32768,1,199,5736331592416,5736331668958,5736331679208,10250,7500,2125,140208,149833
write_tid_threadcount,32768,1,200,5736331905208,5736331973333,5736331983166,9833,7125,2458,129333,138916
write_tid_threadcount,32768,1,201,5736332178125,5736332233000,5736332242708,9708,7667,1875,125166,134708
write_tid_threadcount,32768,1,202,5736332478541,5736332544916,5736332554791,9875,7500,1875,123250,132625
write_tid_threadcount,32768,1,203,5736332752166,5736332830000,5736332840041,10041,8708,1875,139792,150375
write_tid_threadcount,32768,1,204,5736333054125,5736333109791,5736333119625,9834,7584,1833,119042,128459
write_tid_threadcount,32768,1,205,5736333344458,5736333419416,5736333429583,10167,6166,2542,145208,153916
write_tid_threadcount,32768,1,206,5736333633625,5736333686916,5736333696666,9750,7250,1917,106833,116000
write_tid_threadcount,32768,1,207,5736333893375,5736333971500,5736333981583,10083,7250,1875,144917,154042
write_tid_threadcount,32768,1,208,5736334198083,5736334251500,5736334261250,9750,7500,1875,107750,117125
write_tid_threadcount,32768,1,209,5736334483875,5736334559125,5736334569375,10250,7250,1917,146125,155292
write_tid_threadcount,32768,1,210,5736334789208,5736334843958,5736334853750,9792,7792,1917,110875,120584
write_tid_threadcount,32768,1,211,5736335038791,5736335094375,5736335104083,9708,7916,1917,111833,121666
write_tid_threadcount,32768,1,212,5736335295541,5736335347833,5736335357625,9792,7250,1875,107791,116916
write_tid_threadcount,32768,1,213,5736335547833,5736335625166,5736335635541,10375,7209,2375,145958,155542
write_tid_threadcount,32768,1,214,5736335862208,5736336421875,5736336432541,10666,485417,2250,151333,639000
write_tid_threadcount,32768,1,215,5736336669208,5736336738000,5736336747958,9958,6500,1875,132333,140708
write_tid_threadcount,32768,1,216,5736336943291,5736336997625,5736337007166,9541,7667,1833,112875,122375
write_tid_threadcount,32768,1,217,5736337229208,5736337302625,5736337312458,9833,6292,1875,123875,132042
write_tid_threadcount,32768,1,218,5736337492250,5736337568291,5736337578291,10000,7250,2000,146250,155500
write_tid_threadcount,32768,1,219,5736337935583,5736338007458,5736338017833,10375,6083,1917,140791,148791
write_tid_threadcount,32768,1,220,5736338249833,5736338319500,5736338329333,9833,5750,1791,126875,134416
write_tid_threadcount,32768,1,221,5736338514500,5736338569083,5736338578750,9667,7708,1917,110417,120042
